censusdate,month,day,year,treatment,scientificname,commonname,sex,hfl,wgt
1982-06-28,6,28,1982,exclosure,Neotoma albigula,White-throated woodrat,M,NA,183
1982-06-28,6,28,1982,exclosure,Peromyscus maniculatus,Deer Mouse,F,NA,29
1982-06-28,6,28,1982,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,NA,102
1982-06-28,6,28,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,NA,53
1982-06-28,6,28,1982,control,Neotoma albigula,White-throated woodrat,NA,NA,83
1982-06-28,6,28,1982,control,Perognathus flavus,Silky pocket mouse,F,16,9
1982-06-28,6,28,1982,exclosure,Reithrodontomys megalotis,Western harvest mouse,F,17,10
1982-06-28,6,28,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,50
1982-06-28,6,28,1982,exclosure,Peromyscus eremicus,Cactus mouse,M,NA,16
1982-06-28,6,28,1982,exclosure,Perognathus flavus,Silky pocket mouse,M,NA,8
1982-06-28,6,28,1982,control,Dipodomys merriami,Merriam's kangaroo rat,F,NA,49
1982-06-28,6,28,1982,exclosure,Perognathus flavus,Silky pocket mouse,M,NA,8
1982-06-28,6,28,1982,exclosure,Perognathus flavus,Silky pocket mouse,M,17,8
1982-06-28,6,28,1982,exclosure,Peromyscus maniculatus,Deer Mouse,M,NA,23
1982-06-28,6,28,1982,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,51,118
1982-06-28,6,28,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,46
1982-06-28,6,28,1982,exclosure,Peromyscus eremicus,Cactus mouse,M,NA,22
1982-06-28,6,28,1982,control,Peromyscus eremicus,Cactus mouse,F,NA,30
1982-06-28,6,28,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,NA,26
1982-06-28,6,28,1982,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,NA,104
1982-06-28,6,28,1982,exclosure,Neotoma albigula,White-throated woodrat,F,NA,112
1982-06-28,6,28,1982,exclosure,Perognathus flavus,Silky pocket mouse,M,NA,6
1982-06-28,6,28,1982,removal,Reithrodontomys megalotis,Western harvest mouse,M,NA,11
1982-06-28,6,28,1982,exclosure,Onychomys torridus,Southern grasshopper mouse,F,NA,17
1982-06-28,6,29,1982,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,NA,91
1982-06-28,6,29,1982,exclosure,Reithrodontomys megalotis,Western harvest mouse,M,NA,9
1982-06-28,6,29,1982,control,Onychomys torridus,Southern grasshopper mouse,F,NA,16
1982-06-28,6,29,1982,control,Chaetodipus penicillatus,Desert pocket mouse,F,NA,18
1982-06-28,6,29,1982,control,Onychomys torridus,Southern grasshopper mouse,F,NA,30
1982-06-28,6,29,1982,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,NA,105
1982-06-28,6,29,1982,exclosure,Perognathus flavus,Silky pocket mouse,M,NA,8
1982-06-28,6,29,1982,removal,Peromyscus eremicus,Cactus mouse,M,NA,21
1982-06-28,6,29,1982,removal,Peromyscus eremicus,Cactus mouse,F,NA,25
1982-06-28,6,29,1982,removal,Peromyscus eremicus,Cactus mouse,M,NA,14
1982-06-28,6,29,1982,removal,Reithrodontomys megalotis,Western harvest mouse,M,NA,11
1982-06-28,6,29,1982,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,29
1982-06-28,6,29,1982,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,50,92
1982-06-28,6,29,1982,exclosure,Peromyscus maniculatus,Deer Mouse,M,NA,21
1982-06-28,6,29,1982,removal,Peromyscus eremicus,Cactus mouse,F,NA,14
1982-06-28,6,29,1982,removal,Reithrodontomys megalotis,Western harvest mouse,F,NA,8
1982-06-28,6,29,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,46
1982-06-28,6,29,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,35,32
1982-06-28,6,29,1982,control,Dipodomys merriami,Merriam's kangaroo rat,F,37,39
1982-06-28,6,29,1982,exclosure,Reithrodontomys megalotis,Western harvest mouse,M,NA,9
1982-06-28,6,29,1982,removal,Neotoma albigula,White-throated woodrat,F,NA,99
1982-06-28,6,29,1982,control,Neotoma albigula,White-throated woodrat,F,NA,146
1982-06-28,6,29,1982,control,Onychomys leucogaster,Northern Grasshopper Mouse,M,NA,39
1982-06-28,6,29,1982,exclosure,Perognathus flavus,Silky pocket mouse,F,NA,7
1982-06-28,6,29,1982,exclosure,Perognathus flavus,Silky pocket mouse,M,NA,7
1982-06-28,6,29,1982,exclosure,Perognathus flavus,Silky pocket mouse,M,NA,7
1982-06-28,6,29,1982,removal,Dipodomys merriami,Merriam's kangaroo rat,M,NA,41
1982-06-28,6,29,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,NA,47
1982-06-28,6,29,1982,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,49,96
1982-06-28,6,29,1982,removal,Peromyscus eremicus,Cactus mouse,M,NA,17
1982-06-28,6,29,1982,exclosure,Peromyscus maniculatus,Deer Mouse,F,NA,34
1982-06-28,6,29,1982,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,49,90
1982-06-28,6,29,1982,control,Dipodomys ordii,Ord's kangaroo rat,F,NA,52
1982-06-28,6,29,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,42
1982-07-25,7,25,1982,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,NA,15
1982-07-25,7,25,1982,exclosure,Peromyscus eremicus,Cactus mouse,F,NA,16
1982-07-25,7,25,1982,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,NA,NA,NA
1982-07-25,7,25,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,NA,44
1982-07-25,7,25,1982,control,Perognathus flavus,Silky pocket mouse,M,NA,6
1982-07-25,7,25,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,NA,51
1982-07-25,7,25,1982,exclosure,Perognathus flavus,Silky pocket mouse,F,NA,8
1982-07-25,7,25,1982,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,NA,109
1982-07-25,7,25,1982,exclosure,Perognathus flavus,Silky pocket mouse,F,NA,6
1982-07-25,7,25,1982,control,Dipodomys merriami,Merriam's kangaroo rat,F,NA,46
1982-07-25,7,25,1982,exclosure,Perognathus flavus,Silky pocket mouse,M,NA,8
1982-07-25,7,25,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,NA,49
1982-07-25,7,25,1982,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,NA,123
1982-07-25,7,25,1982,exclosure,Perognathus flavus,Silky pocket mouse,M,NA,8
1982-07-25,7,25,1982,control,Dipodomys merriami,Merriam's kangaroo rat,F,NA,41
1982-07-25,7,26,1982,exclosure,Reithrodontomys megalotis,Western harvest mouse,M,NA,9
1982-07-25,7,26,1982,control,Dipodomys merriami,Merriam's kangaroo rat,F,NA,44
1982-07-25,7,26,1982,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,NA,NA,104
1982-07-25,7,26,1982,exclosure,Onychomys torridus,Southern grasshopper mouse,F,NA,25
1982-07-25,7,26,1982,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,NA,90
1982-07-25,7,26,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,NA,55
1982-07-25,7,26,1982,exclosure,Peromyscus maniculatus,Deer Mouse,F,NA,22
1982-07-25,7,26,1982,control,Dipodomys merriami,Merriam's kangaroo rat,F,NA,28
1982-07-25,7,26,1982,control,Dipodomys merriami,Merriam's kangaroo rat,F,NA,34
1982-07-25,7,26,1982,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,NA,106
1982-07-25,7,26,1982,removal,Chaetodipus penicillatus,Desert pocket mouse,F,NA,24
1982-07-25,7,26,1982,exclosure,Perognathus flavus,Silky pocket mouse,F,NA,7
1982-07-25,7,26,1982,control,Perognathus flavus,Silky pocket mouse,M,NA,5
1982-07-25,7,26,1982,control,Chaetodipus penicillatus,Desert pocket mouse,F,NA,18
1982-07-25,7,26,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,NA,34
1982-07-25,7,26,1982,exclosure,Perognathus flavus,Silky pocket mouse,M,NA,8
1982-07-25,7,26,1982,control,Reithrodontomys megalotis,Western harvest mouse,M,NA,12
1982-07-25,7,26,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,NA,46
1982-07-25,7,26,1982,exclosure,Perognathus flavus,Silky pocket mouse,F,NA,6
1982-07-25,7,26,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,NA,49
1982-07-25,7,26,1982,control,Dipodomys merriami,Merriam's kangaroo rat,F,NA,22
1982-07-25,7,26,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,NA,21
1982-07-25,7,26,1982,control,Neotoma albigula,White-throated woodrat,F,NA,139
1982-07-25,7,26,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,NA,21
1982-07-25,7,26,1982,control,Dipodomys ordii,Ord's kangaroo rat,F,NA,24
1982-07-25,7,26,1982,control,Dipodomys merriami,Merriam's kangaroo rat,F,NA,40
1982-07-25,7,26,1982,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,NA,105
1982-07-25,7,26,1982,control,Neotoma albigula,White-throated woodrat,F,NA,114
1982-07-25,7,26,1982,exclosure,Perognathus flavus,Silky pocket mouse,M,NA,6
1982-07-25,7,26,1982,control,Neotoma albigula,White-throated woodrat,F,NA,123
1982-07-25,7,26,1982,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,NA,98
1982-07-25,7,26,1982,exclosure,Peromyscus maniculatus,Deer Mouse,F,NA,22
1982-07-25,7,26,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,NA,45
1982-07-25,7,27,1982,removal,Neotoma albigula,White-throated woodrat,F,NA,109
1982-07-25,7,27,1982,exclosure,Peromyscus maniculatus,Deer Mouse,M,NA,24
1982-07-25,7,27,1982,removal,Chaetodipus penicillatus,Desert pocket mouse,F,NA,17
1982-07-25,7,27,1982,exclosure,Reithrodontomys megalotis,Western harvest mouse,F,NA,11
1982-07-25,7,27,1982,removal,Reithrodontomys megalotis,Western harvest mouse,NA,NA,NA
1982-07-25,7,27,1982,exclosure,Peromyscus maniculatus,Deer Mouse,F,NA,25
1982-07-25,7,27,1982,exclosure,Perognathus flavus,Silky pocket mouse,F,NA,6
1982-07-25,7,27,1982,exclosure,Perognathus flavus,Silky pocket mouse,M,NA,8
1982-07-25,7,27,1982,removal,Perognathus flavus,Silky pocket mouse,NA,NA,NA
1982-07-25,7,27,1982,exclosure,Perognathus flavus,Silky pocket mouse,M,NA,7
1982-07-25,7,27,1982,removal,Neotoma albigula,White-throated woodrat,F,NA,108
1982-07-25,7,27,1982,exclosure,Peromyscus eremicus,Cactus mouse,M,NA,NA
1982-07-25,7,27,1982,removal,Peromyscus eremicus,Cactus mouse,F,NA,23
1982-07-25,7,27,1982,exclosure,Perognathus flavus,Silky pocket mouse,M,NA,8
1982-07-25,7,27,1982,removal,Peromyscus eremicus,Cactus mouse,M,NA,21
1982-07-25,7,27,1982,exclosure,Peromyscus eremicus,Cactus mouse,M,NA,22
1982-07-25,7,27,1982,removal,Dipodomys merriami,Merriam's kangaroo rat,M,NA,43
1982-07-25,7,27,1982,exclosure,Peromyscus maniculatus,Deer Mouse,M,NA,22
1982-07-25,7,27,1982,removal,Peromyscus eremicus,Cactus mouse,M,NA,20
1982-08-15,8,15,1982,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,33
1982-08-15,8,15,1982,exclosure,Peromyscus maniculatus,Deer Mouse,F,20,18
1982-08-15,8,15,1982,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,49,105
1982-08-15,8,15,1982,removal,Reithrodontomys megalotis,Western harvest mouse,NA,NA,NA
1982-08-15,8,15,1982,removal,Peromyscus eremicus,Cactus mouse,M,20,22
1982-08-15,8,15,1982,control,Chaetodipus penicillatus,Desert pocket mouse,F,21,19
1982-08-15,8,15,1982,control,Perognathus flavus,Silky pocket mouse,F,16,6
1982-08-15,8,15,1982,control,Onychomys torridus,Southern grasshopper mouse,F,20,33
1982-08-15,8,15,1982,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,51,98
1982-08-15,8,15,1982,exclosure,Perognathus flavus,Silky pocket mouse,M,15,8
1982-08-15,8,15,1982,control,Dipodomys merriami,Merriam's kangaroo rat,F,37,49
1982-08-15,8,15,1982,exclosure,Onychomys leucogaster,Northern Grasshopper Mouse,M,20,37
1982-08-15,8,15,1982,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,35
1982-08-15,8,15,1982,control,Dipodomys merriami,Merriam's kangaroo rat,F,34,28
1982-08-15,8,15,1982,control,Reithrodontomys megalotis,Western harvest mouse,M,16,11
1982-08-15,8,15,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,34,38
1982-08-15,8,15,1982,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,21,14
1982-08-15,8,15,1982,exclosure,Perognathus flavus,Silky pocket mouse,F,15,7
1982-08-15,8,15,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,51
1982-08-15,8,15,1982,exclosure,Onychomys torridus,Southern grasshopper mouse,F,20,26
1982-08-15,8,15,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,35,46
1982-08-15,8,15,1982,control,Dipodomys ordii,Ord's kangaroo rat,F,34,30
1982-08-15,8,15,1982,exclosure,Perognathus flavus,Silky pocket mouse,M,16,6
1982-08-15,8,15,1982,removal,Reithrodontomys megalotis,Western harvest mouse,M,NA,10
1982-08-15,8,15,1982,control,Neotoma albigula,White-throated woodrat,F,31,142
1982-08-15,8,15,1982,exclosure,Perognathus flavus,Silky pocket mouse,M,15,7
1982-08-15,8,15,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,34,47
1982-08-15,8,15,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,48
1982-08-15,8,15,1982,removal,Peromyscus eremicus,Cactus mouse,F,20,22
1982-08-15,8,15,1982,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,49,94
1982-08-15,8,15,1982,control,Dipodomys ordii,Ord's kangaroo rat,F,34,48
1982-08-15,8,15,1982,exclosure,Peromyscus maniculatus,Deer Mouse,F,21,27
1982-08-15,8,15,1982,removal,Reithrodontomys megalotis,Western harvest mouse,F,NA,16
1982-08-15,8,15,1982,removal,Peromyscus eremicus,Cactus mouse,M,20,21
1982-08-15,8,16,1982,control,Dipodomys merriami,Merriam's kangaroo rat,F,34,44
1982-08-15,8,16,1982,control,Perognathus flavus,Silky pocket mouse,M,15,6
1982-08-15,8,16,1982,exclosure,Perognathus flavus,Silky pocket mouse,F,15,7
1982-08-15,8,16,1982,exclosure,Peromyscus eremicus,Cactus mouse,F,19,16
1982-08-15,8,16,1982,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,21,12
1982-08-15,8,16,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,35,46
1982-08-15,8,16,1982,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,21,14
1982-08-15,8,16,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,50
1982-08-15,8,16,1982,exclosure,Reithrodontomys megalotis,Western harvest mouse,M,18,14
1982-08-15,8,16,1982,control,Dipodomys merriami,Merriam's kangaroo rat,F,34,29
1982-08-15,8,16,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,55
1982-08-15,8,16,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,35,40
1982-08-15,8,16,1982,control,Perognathus flavus,Silky pocket mouse,F,15,7
1982-08-15,8,16,1982,exclosure,Perognathus flavus,Silky pocket mouse,M,16,5
1982-08-15,8,16,1982,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,49,101
1982-08-15,8,16,1982,exclosure,Perognathus flavus,Silky pocket mouse,M,16,8
1982-08-15,8,16,1982,control,Perognathus flavus,Silky pocket mouse,M,14,5
1982-08-15,8,16,1982,exclosure,Perognathus flavus,Silky pocket mouse,M,16,9
1982-08-15,8,16,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,34,28
1982-08-15,8,16,1982,control,Dipodomys merriami,Merriam's kangaroo rat,F,33,34
1982-08-15,8,16,1982,exclosure,Neotoma albigula,White-throated woodrat,M,33,178
1982-08-15,8,16,1982,exclosure,Reithrodontomys megalotis,Western harvest mouse,F,16,14
1982-08-15,8,16,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,47
1982-08-15,8,16,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,34,31
1982-08-15,8,16,1982,exclosure,Peromyscus maniculatus,Deer Mouse,M,20,21
1982-08-15,8,16,1982,exclosure,Perognathus flavus,Silky pocket mouse,M,16,7
1982-08-15,8,16,1982,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,50,121
1982-08-15,8,16,1982,exclosure,Neotoma albigula,White-throated woodrat,F,30,137
1982-08-15,8,16,1982,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,48,111
1982-08-15,8,16,1982,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,44
1982-08-15,8,16,1982,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,41
1982-08-15,8,16,1982,removal,Reithrodontomys megalotis,Western harvest mouse,F,NA,13
1982-08-15,8,16,1982,control,Onychomys leucogaster,Northern Grasshopper Mouse,F,20,46
1982-08-15,8,16,1982,exclosure,Perognathus flavus,Silky pocket mouse,M,15,8
1982-08-15,8,16,1982,control,Onychomys leucogaster,Northern Grasshopper Mouse,M,20,40
1982-08-15,8,16,1982,removal,Reithrodontomys megalotis,Western harvest mouse,M,NA,11
1982-08-15,8,16,1982,exclosure,Onychomys torridus,Southern grasshopper mouse,F,20,23
1982-09-18,9,18,1982,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,34
1982-09-18,9,18,1982,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,21,14
1982-09-18,9,18,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,35,37
1982-09-18,9,18,1982,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,48,106
1982-09-18,9,18,1982,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,34
1982-09-18,9,18,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,34,43
1982-09-18,9,18,1982,exclosure,Peromyscus eremicus,Cactus mouse,M,20,19
1982-09-18,9,18,1982,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,51,105
1982-09-18,9,18,1982,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,48,112
1982-09-18,9,18,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,46,47
1982-09-18,9,18,1982,control,Onychomys leucogaster,Northern Grasshopper Mouse,M,17,11
1982-09-18,9,18,1982,control,Onychomys torridus,Southern grasshopper mouse,F,21,28
1982-09-18,9,18,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,34,36
1982-09-18,9,18,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,44
1982-09-18,9,18,1982,control,Neotoma albigula,White-throated woodrat,F,32,189
1982-09-18,9,18,1982,control,Onychomys leucogaster,Northern Grasshopper Mouse,M,21,34
1982-09-18,9,18,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,48
1982-09-18,9,18,1982,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,48,109
1982-09-18,9,18,1982,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,45
1982-09-18,9,18,1982,control,Peromyscus maniculatus,Deer Mouse,M,21,23
1982-09-18,9,18,1982,control,Onychomys leucogaster,Northern Grasshopper Mouse,F,20,39
1982-09-18,9,18,1982,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,47,123
1982-09-18,9,18,1982,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,F,49,114
1982-09-18,9,18,1982,exclosure,Perognathus flavus,Silky pocket mouse,M,16,8
1982-09-18,9,18,1982,control,Onychomys torridus,Southern grasshopper mouse,M,21,29
1982-09-18,9,18,1982,control,Onychomys torridus,Southern grasshopper mouse,M,21,23
1982-09-18,9,18,1982,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,44
1982-09-18,9,18,1982,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,47
1982-09-18,9,18,1982,control,Onychomys leucogaster,Northern Grasshopper Mouse,M,19,15
1982-09-18,9,19,1982,exclosure,Peromyscus maniculatus,Deer Mouse,M,21,21
1982-09-18,9,19,1982,control,Onychomys torridus,Southern grasshopper mouse,F,19,25
1982-09-18,9,19,1982,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,28
1982-09-18,9,19,1982,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,39
1982-09-18,9,19,1982,exclosure,Onychomys torridus,Southern grasshopper mouse,M,20,29
1982-09-18,9,19,1982,exclosure,Perognathus flavus,Silky pocket mouse,F,16,6
1982-09-18,9,19,1982,exclosure,Perognathus flavus,Silky pocket mouse,M,16,6
1982-09-18,9,19,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,49
1982-09-18,9,19,1982,control,Neotoma albigula,White-throated woodrat,F,32,150
1982-09-18,9,19,1982,exclosure,Peromyscus maniculatus,Deer Mouse,M,21,23
1982-09-18,9,19,1982,control,Dipodomys ordii,Ord's kangaroo rat,F,36,48
1982-09-18,9,19,1982,exclosure,Perognathus flavus,Silky pocket mouse,M,16,7
1982-11-21,11,21,1982,control,Onychomys leucogaster,Northern Grasshopper Mouse,M,NA,34
1982-11-21,11,21,1982,exclosure,Onychomys torridus,Southern grasshopper mouse,M,21,24
1982-11-21,11,21,1982,exclosure,Reithrodontomys megalotis,Western harvest mouse,M,16,9
1982-11-21,11,21,1982,control,Onychomys leucogaster,Northern Grasshopper Mouse,M,22,29
1982-11-21,11,21,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,44
1982-11-21,11,21,1982,control,Onychomys leucogaster,Northern Grasshopper Mouse,M,21,39
1982-11-21,11,21,1982,exclosure,Perognathus flavus,Silky pocket mouse,F,16,5
1982-11-21,11,21,1982,exclosure,Reithrodontomys megalotis,Western harvest mouse,F,15,10
1982-11-21,11,21,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,34,39
1982-11-21,11,21,1982,exclosure,Peromyscus eremicus,Cactus mouse,F,21,24
1982-11-21,11,21,1982,control,Reithrodontomys megalotis,Western harvest mouse,M,16,10
1982-11-21,11,21,1982,control,Dipodomys merriami,Merriam's kangaroo rat,M,33,41
1982-11-21,11,21,1982,control,Onychomys torridus,Southern grasshopper mouse,M,19,26
1982-11-21,11,21,1982,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,49,116
1982-11-21,11,21,1982,exclosure,Peromyscus maniculatus,Deer Mouse,M,20,22
1982-11-21,11,21,1982,control,Dipodomys spectabilis,Banner-tailed kangaroo rat,M,48,109
1982-11-21,11,21,1982,control,Onychomys torridus,Southern grasshopper mouse,F,19,24
1982-11-21,11,21,1982,control,Onychomys torridus,Southern grasshopper mouse,M,21,31
