Date,trapVisitID,subSiteName,catchRawID,releaseID,commonName,lifeStage,forkLength,weight,n,mort,fishOrigin,markType,CatchRaw.comments
5/20/2014 0:00,612,North Channel 8.1,61387,283,Steelhead / rainbow trout,Parr,71,NA,1,No,Hatchery,Fin clip,NA
5/20/2014 0:00,624,North Channel 8.2,62241,283,Steelhead / rainbow trout,Parr,80,NA,1,No,Hatchery,Photonic Dye,NA
5/20/2014 0:00,612,North Channel 8.1,61387,283,Steelhead / rainbow trout,Parr,71,NA,1,No,Hatchery,Photonic Dye,NA
5/20/2014 0:00,624,North Channel 8.2,62241,283,Steelhead / rainbow trout,Parr,80,NA,1,No,Hatchery,Fin clip,NA
5/20/2014 0:00,612,North Channel 8.1,61392,282,Steelhead / rainbow trout,Parr,62,NA,1,No,Hatchery,Photonic Dye,NA
5/20/2014 0:00,612,North Channel 8.1,61388,282,Steelhead / rainbow trout,Parr,47,NA,1,No,Hatchery,Fin clip,NA
5/20/2014 0:00,612,North Channel 8.1,61390,282,Steelhead / rainbow trout,Parr,56,NA,1,No,Hatchery,Photonic Dye,NA
5/20/2014 0:00,612,North Channel 8.1,61389,282,Steelhead / rainbow trout,Parr,67,NA,1,No,Hatchery,Fin clip,NA
5/20/2014 0:00,612,North Channel 8.1,61389,282,Steelhead / rainbow trout,Parr,67,NA,1,No,Hatchery,Fin clip,NA
5/20/2014 0:00,612,North Channel 8.1,61389,282,Steelhead / rainbow trout,Parr,67,NA,1,No,Hatchery,Photonic Dye,NA
5/20/2014 0:00,612,North Channel 8.1,61390,282,Steelhead / rainbow trout,Parr,56,NA,1,No,Hatchery,Fin clip,NA
5/20/2014 0:00,612,North Channel 8.1,61390,282,Steelhead / rainbow trout,Parr,56,NA,1,No,Hatchery,Fin clip,NA
5/20/2014 0:00,612,North Channel 8.1,61388,282,Steelhead / rainbow trout,Parr,47,NA,1,No,Hatchery,Fin clip,NA
5/22/2014 0:00,627,North Channel 8.1,62326,0,Steelhead / rainbow trout,Parr,69,3.2,1,No,Hatchery,Fin clip,Ad-clipped. Left pelvic clipped.
5/22/2014 0:00,627,North Channel 8.1,62304,0,Steelhead / rainbow trout,Parr,68,3.3,1,No,Natural,No marks or tags,NA
5/22/2014 0:00,627,North Channel 8.1,62325,0,Steelhead / rainbow trout,Parr,61,2.3,1,No,Hatchery,Fin clip,Ad-clipped. Left pelvic clipped.
5/22/2014 0:00,627,North Channel 8.1,62325,0,Steelhead / rainbow trout,Parr,61,2.3,1,No,Hatchery,Fin clip,Ad-clipped. Left pelvic clipped.
5/22/2014 0:00,627,North Channel 8.1,62326,0,Steelhead / rainbow trout,Parr,69,3.2,1,No,Hatchery,Fin clip,Ad-clipped. Left pelvic clipped.
5/23/2014 0:00,630,North Channel 8.1,62413,0,Steelhead / rainbow trout,Parr,67,4.1,1,No,Hatchery,Fin clip,Ad-clipped. Left pelvic clipped.
5/23/2014 0:00,630,North Channel 8.1,62413,0,Steelhead / rainbow trout,Parr,67,4.1,1,No,Hatchery,Fin clip,Ad-clipped. Left pelvic clipped.
5/23/2014 0:00,630,North Channel 8.1,62414,0,Steelhead / rainbow trout,Parr,77,4.9,1,No,Natural,No marks or tags,NA
5/23/2014 0:00,629,North Channel 8.2,62360,0,Steelhead / rainbow trout,Parr,75,3.4,1,No,Hatchery,Fin clip,Ad-clipped. Left pelvic clipped.
5/23/2014 0:00,629,North Channel 8.2,62361,0,Steelhead / rainbow trout,Parr,58,1.5,1,No,Hatchery,Fin clip,Ad-clipped. Left pelvic clipped.
5/23/2014 0:00,629,North Channel 8.2,62360,0,Steelhead / rainbow trout,Parr,75,3.4,1,No,Hatchery,Fin clip,Ad-clipped. Left pelvic clipped.
5/23/2014 0:00,629,North Channel 8.2,62361,0,Steelhead / rainbow trout,Parr,58,1.5,1,No,Hatchery,Fin clip,Ad-clipped. Left pelvic clipped.
1/9/2015 0:00,639,North Channel 8.2,62543,0,Steelhead / rainbow trout,Adult,685,NA,1,No,Hatchery,Fin clip,NA
1/18/2015 0:00,654,North Channel 8.1,63436,0,Steelhead / rainbow trout,Adult,740,NA,1,No,Natural,No marks or tags,NA
1/20/2015 0:00,660,North Channel 8.2,64035,0,Steelhead / rainbow trout,Smolt,262,195,1,No,Natural,No marks or tags,NA
1/29/2015 0:00,672,North Channel 8.1,65409,0,Steelhead / rainbow trout,Silvery parr,280,214.8,1,No,Hatchery,Fin clip,NA
1/29/2015 0:00,672,North Channel 8.1,65409,0,Steelhead / rainbow trout,Silvery parr,280,214.8,1,No,Hatchery,Fin clip,NA
2/15/2015 0:00,717,North Channel 8.2,71394,0,Steelhead / rainbow trout,Smolt,232,NA,1,No,Hatchery,Fin clip,NA
2/16/2015 0:00,711,North Channel 8.1,70602,0,Steelhead / rainbow trout,Adult,780,NA,1,No,Natural,No marks or tags,NA
3/3/2015 0:00,737,North Channel 8.1,73471,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/3/2015 0:00,751,North Channel 8.2,74765,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/5/2015 0:00,767,North Channel 8.1,75919,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/7/2015 0:00,771,North Channel 8.1,76252,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
4/23/2015 0:00,884,North Channel 8.1,82833,0,Steelhead / rainbow trout,Parr,54,1.3,1,No,Natural,No marks or tags,NA
4/29/2015 0:00,892,North Channel 8.1,83086,0,Steelhead / rainbow trout,Parr,61,2.3,1,No,Natural,No marks or tags,NA
5/4/2015 0:00,929,North Channel 8.2,84199,0,Steelhead / rainbow trout,Parr,73,4.1,1,No,Natural,No marks or tags,NA
5/5/2015 0:00,915,North Channel 8.1,83657,0,Steelhead / rainbow trout,Parr,80,5.4,1,No,Natural,No marks or tags,NA
1/19/2016 0:00,997,North Channel 8.1,86083,0,Steelhead / rainbow trout,Smolt,233,115.3,1,No,Natural,No marks or tags,NA
1/26/2016 0:00,1015,North Channel 8.1,86396,0,Steelhead / rainbow trout,Adult,705,NA,1,Yes,Hatchery,Fin clip,NA
2/2/2016 0:00,1033,North Channel 8.1,86829,0,Steelhead / rainbow trout,Adult,710,NA,1,No,Hatchery,Fin clip,NA
2/5/2016 0:00,1036,North Channel 8.1,86912,0,Steelhead / rainbow trout,Adult,730,NA,1,Yes,Hatchery,Fin clip,Marked as mort because in very poor condition; probably would not live for long.
2/9/2016 0:00,1041,North Channel 8.1,87113,0,Steelhead / rainbow trout,Smolt,213,120.4,1,No,Hatchery,Fin clip,NA
2/12/2016 0:00,1049,North Channel 8.1,87580,0,Steelhead / rainbow trout,Silvery parr,182,60.2,1,No,Hatchery,Fin clip,NA
2/14/2016 0:00,1064,North Channel 8.2,89041,0,Steelhead / rainbow trout,Silvery parr,140,25.9,1,No,Hatchery,Fin clip,NA
2/16/2016 0:00,1087,South Channel 5,92649,0,Steelhead / rainbow trout,Silvery parr,176,61.8,1,No,Hatchery,Fin clip,NA
2/22/2016 0:00,1079,North Channel 8.1,91311,0,Steelhead / rainbow trout,Silvery parr,201,111.4,1,No,Hatchery,Fin clip,NA
2/28/2016 0:00,1133,North Channel 8.2,98350,0,Steelhead / rainbow trout,Yolk sac fry (alevin),23,NA,1,No,Natural,No marks or tags,NA
3/5/2016 0:00,1122,North Channel 8.1,97293,0,Steelhead / rainbow trout,Button-up fry,28,NA,1,No,Natural,No marks or tags,NA
3/6/2016 0:00,1111,South Channel 5,95482,0,Steelhead / rainbow trout,Yolk sac fry (alevin),24,NA,1,No,Natural,No marks or tags,NA
3/22/2016 0:00,1152,North Channel 8.1,100666,0,Steelhead / rainbow trout,Button-up fry,30,NA,1,No,Natural,No marks or tags,NA
3/22/2016 0:00,1152,North Channel 8.1,100668,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/22/2016 0:00,1168,North Channel 8.2,102676,0,Steelhead / rainbow trout,Button-up fry,25,NA,1,No,Natural,No marks or tags,NA
3/22/2016 0:00,1168,North Channel 8.2,102677,0,Steelhead / rainbow trout,Button-up fry,25,NA,1,No,Natural,No marks or tags,NA
3/22/2016 0:00,1152,North Channel 8.1,100667,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/22/2016 0:00,1152,North Channel 8.1,100663,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/22/2016 0:00,1152,North Channel 8.1,100665,0,Steelhead / rainbow trout,Button-up fry,24,NA,1,No,Natural,No marks or tags,NA
3/22/2016 0:00,1152,North Channel 8.1,100664,0,Steelhead / rainbow trout,Button-up fry,28,NA,1,No,Natural,No marks or tags,NA
3/22/2016 0:00,1168,North Channel 8.2,102678,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/23/2016 0:00,1169,North Channel 8.2,102815,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/23/2016 0:00,1169,North Channel 8.2,102818,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/23/2016 0:00,1153,North Channel 8.1,100796,0,Steelhead / rainbow trout,Button-up fry,28,NA,1,Yes,Natural,No marks or tags,NA
3/23/2016 0:00,1153,North Channel 8.1,100797,0,Steelhead / rainbow trout,Button-up fry,29,NA,1,No,Natural,No marks or tags,NA
3/23/2016 0:00,1153,North Channel 8.1,100798,0,Steelhead / rainbow trout,Button-up fry,30,NA,1,No,Natural,No marks or tags,NA
3/23/2016 0:00,1153,North Channel 8.1,100799,0,Steelhead / rainbow trout,Button-up fry,25,NA,1,No,Natural,No marks or tags,NA
3/23/2016 0:00,1153,North Channel 8.1,100801,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/23/2016 0:00,1169,North Channel 8.2,102817,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/23/2016 0:00,1153,North Channel 8.1,100803,0,Steelhead / rainbow trout,Button-up fry,25,NA,1,No,Natural,No marks or tags,NA
3/23/2016 0:00,1153,North Channel 8.1,100804,0,Steelhead / rainbow trout,Button-up fry,25,NA,1,No,Natural,No marks or tags,NA
3/23/2016 0:00,1153,North Channel 8.1,100805,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/23/2016 0:00,1153,North Channel 8.1,100800,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/23/2016 0:00,1169,North Channel 8.2,102811,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/23/2016 0:00,1169,North Channel 8.2,102812,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/23/2016 0:00,1169,North Channel 8.2,102814,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/23/2016 0:00,1169,North Channel 8.2,102816,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,Yes,Natural,No marks or tags,NA
3/23/2016 0:00,1169,North Channel 8.2,102813,0,Steelhead / rainbow trout,Button-up fry,28,NA,1,No,Natural,No marks or tags,NA
3/23/2016 0:00,1153,North Channel 8.1,100802,0,Steelhead / rainbow trout,Button-up fry,25,NA,1,No,Natural,No marks or tags,NA
3/24/2016 0:00,1170,North Channel 8.2,102977,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/24/2016 0:00,1155,North Channel 8.1,100970,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/24/2016 0:00,1155,North Channel 8.1,100969,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/24/2016 0:00,1154,North Channel 8.1,100951,0,Steelhead / rainbow trout,Button-up fry,25,NA,1,No,Natural,No marks or tags,NA
3/24/2016 0:00,1154,North Channel 8.1,100950,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/24/2016 0:00,1154,North Channel 8.1,100949,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/24/2016 0:00,1154,North Channel 8.1,100948,0,Steelhead / rainbow trout,Button-up fry,28,NA,1,No,Natural,No marks or tags,NA
3/24/2016 0:00,1154,North Channel 8.1,100947,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/24/2016 0:00,1170,North Channel 8.2,102976,0,Steelhead / rainbow trout,Button-up fry,24,NA,1,No,Natural,No marks or tags,NA
3/24/2016 0:00,1170,North Channel 8.2,102978,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/24/2016 0:00,1170,North Channel 8.2,102979,0,Steelhead / rainbow trout,Button-up fry,23,NA,1,No,Natural,No marks or tags,NA
3/24/2016 0:00,1170,North Channel 8.2,102980,0,Steelhead / rainbow trout,Button-up fry,24,NA,1,No,Natural,No marks or tags,NA
3/24/2016 0:00,1171,North Channel 8.2,102996,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/24/2016 0:00,1154,North Channel 8.1,104544,0,Steelhead / rainbow trout,Not recorded,NA,NA,1,No,Natural,No marks or tags,NA
3/25/2016 0:00,1156,North Channel 8.1,101127,0,Steelhead / rainbow trout,Button-up fry,28,NA,1,No,Natural,No marks or tags,NA
3/25/2016 0:00,1172,North Channel 8.2,103145,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/25/2016 0:00,1172,North Channel 8.2,103146,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/25/2016 0:00,1172,North Channel 8.2,103147,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/25/2016 0:00,1172,North Channel 8.2,103148,0,Steelhead / rainbow trout,Button-up fry,25,NA,1,No,Natural,No marks or tags,NA
3/25/2016 0:00,1172,North Channel 8.2,103150,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/25/2016 0:00,1172,North Channel 8.2,103149,0,Steelhead / rainbow trout,Button-up fry,25,NA,1,No,Natural,No marks or tags,NA
3/26/2016 0:00,1157,North Channel 8.1,101242,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/26/2016 0:00,1157,North Channel 8.1,101231,0,Steelhead / rainbow trout,Button-up fry,30,NA,1,No,Natural,No marks or tags,NA
3/26/2016 0:00,1157,North Channel 8.1,101237,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/26/2016 0:00,1157,North Channel 8.1,101238,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/26/2016 0:00,1157,North Channel 8.1,101239,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/26/2016 0:00,1157,North Channel 8.1,101235,0,Steelhead / rainbow trout,Button-up fry,24,NA,1,No,Natural,No marks or tags,NA
3/26/2016 0:00,1157,North Channel 8.1,101241,0,Steelhead / rainbow trout,Button-up fry,24,NA,1,No,Natural,No marks or tags,NA
3/26/2016 0:00,1173,North Channel 8.2,103268,0,Steelhead / rainbow trout,Button-up fry,25,NA,1,No,Natural,No marks or tags,NA
3/26/2016 0:00,1157,North Channel 8.1,101243,0,Steelhead / rainbow trout,Button-up fry,24,NA,1,No,Natural,No marks or tags,NA
3/26/2016 0:00,1157,North Channel 8.1,101233,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/26/2016 0:00,1157,North Channel 8.1,101236,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/26/2016 0:00,1157,North Channel 8.1,101234,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/26/2016 0:00,1157,North Channel 8.1,101232,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/26/2016 0:00,1173,North Channel 8.2,103265,0,Steelhead / rainbow trout,Yolk sac fry (alevin),26,NA,1,No,Natural,No marks or tags,NA
3/26/2016 0:00,1173,North Channel 8.2,103266,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/26/2016 0:00,1173,North Channel 8.2,103267,0,Steelhead / rainbow trout,Button-up fry,28,NA,1,No,Natural,No marks or tags,NA
3/26/2016 0:00,1173,North Channel 8.2,103270,0,Steelhead / rainbow trout,Button-up fry,31,NA,1,No,Natural,No marks or tags,NA
3/26/2016 0:00,1173,North Channel 8.2,103271,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/26/2016 0:00,1173,North Channel 8.2,103269,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/26/2016 0:00,1157,North Channel 8.1,101240,0,Steelhead / rainbow trout,Button-up fry,32,NA,1,No,Natural,No marks or tags,NA
3/27/2016 0:00,1158,North Channel 8.1,101364,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/27/2016 0:00,1158,North Channel 8.1,101360,0,Steelhead / rainbow trout,Button-up fry,36,NA,1,No,Natural,No marks or tags,NA
3/27/2016 0:00,1158,North Channel 8.1,101362,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/27/2016 0:00,1158,North Channel 8.1,101363,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/27/2016 0:00,1158,North Channel 8.1,101361,0,Steelhead / rainbow trout,Button-up fry,25,NA,1,No,Natural,No marks or tags,NA
3/27/2016 0:00,1174,North Channel 8.2,103376,0,Steelhead / rainbow trout,Button-up fry,29,NA,1,No,Natural,No marks or tags,NA
3/27/2016 0:00,1158,North Channel 8.1,101365,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/27/2016 0:00,1174,North Channel 8.2,103377,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/27/2016 0:00,1174,North Channel 8.2,103378,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/27/2016 0:00,1174,North Channel 8.2,103379,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/27/2016 0:00,1174,North Channel 8.2,103380,0,Steelhead / rainbow trout,Button-up fry,32,NA,1,No,Natural,No marks or tags,NA
3/28/2016 0:00,1175,North Channel 8.2,103509,0,Steelhead / rainbow trout,Button-up fry,34,NA,1,No,Natural,No marks or tags,NA
3/28/2016 0:00,1175,North Channel 8.2,103518,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/28/2016 0:00,1175,North Channel 8.2,103511,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/28/2016 0:00,1175,North Channel 8.2,103515,0,Steelhead / rainbow trout,Button-up fry,28,NA,1,No,Natural,No marks or tags,NA
3/28/2016 0:00,1175,North Channel 8.2,103514,0,Steelhead / rainbow trout,Button-up fry,33,NA,1,No,Natural,No marks or tags,NA
3/28/2016 0:00,1175,North Channel 8.2,103517,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/28/2016 0:00,1175,North Channel 8.2,103510,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/28/2016 0:00,1175,North Channel 8.2,103516,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/28/2016 0:00,1175,North Channel 8.2,103513,0,Steelhead / rainbow trout,Button-up fry,25,NA,1,No,Natural,No marks or tags,NA
3/28/2016 0:00,1175,North Channel 8.2,103512,0,Steelhead / rainbow trout,Button-up fry,25,NA,1,No,Natural,No marks or tags,NA
3/29/2016 0:00,1160,North Channel 8.1,101614,0,Steelhead / rainbow trout,Button-up fry,24,NA,1,No,Natural,No marks or tags,NA
3/29/2016 0:00,1176,North Channel 8.2,103624,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,Yes,Natural,No marks or tags,NA
3/29/2016 0:00,1176,North Channel 8.2,103625,0,Steelhead / rainbow trout,Button-up fry,28,NA,1,No,Natural,No marks or tags,NA
3/29/2016 0:00,1160,North Channel 8.1,101606,0,Steelhead / rainbow trout,Button-up fry,35,NA,1,No,Natural,No marks or tags,NA
3/29/2016 0:00,1160,North Channel 8.1,101613,0,Steelhead / rainbow trout,Button-up fry,28,NA,1,No,Natural,No marks or tags,NA
3/29/2016 0:00,1160,North Channel 8.1,101612,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/29/2016 0:00,1160,North Channel 8.1,101611,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/29/2016 0:00,1160,North Channel 8.1,101610,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/29/2016 0:00,1160,North Channel 8.1,101609,0,Steelhead / rainbow trout,Button-up fry,28,NA,1,No,Natural,No marks or tags,NA
3/29/2016 0:00,1176,North Channel 8.2,103632,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/29/2016 0:00,1160,North Channel 8.1,101607,0,Steelhead / rainbow trout,Button-up fry,30,NA,1,No,Natural,No marks or tags,NA
3/29/2016 0:00,1176,North Channel 8.2,103631,0,Steelhead / rainbow trout,Button-up fry,25,NA,1,No,Natural,No marks or tags,NA
3/29/2016 0:00,1160,North Channel 8.1,101605,0,Steelhead / rainbow trout,Button-up fry,35,NA,1,No,Natural,No marks or tags,NA
3/29/2016 0:00,1176,North Channel 8.2,103626,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/29/2016 0:00,1176,North Channel 8.2,103627,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/29/2016 0:00,1176,North Channel 8.2,103628,0,Steelhead / rainbow trout,Button-up fry,28,NA,1,No,Natural,No marks or tags,NA
3/29/2016 0:00,1176,North Channel 8.2,103629,0,Steelhead / rainbow trout,Button-up fry,24,NA,1,No,Natural,No marks or tags,NA
3/29/2016 0:00,1176,North Channel 8.2,103630,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/29/2016 0:00,1160,North Channel 8.1,101608,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/30/2016 0:00,1177,North Channel 8.2,103778,0,Steelhead / rainbow trout,Button-up fry,25,NA,1,No,Natural,No marks or tags,NA
3/30/2016 0:00,1177,North Channel 8.2,103770,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/30/2016 0:00,1177,North Channel 8.2,103776,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/30/2016 0:00,1177,North Channel 8.2,103777,0,Steelhead / rainbow trout,Button-up fry,25,NA,1,No,Natural,No marks or tags,NA
3/30/2016 0:00,1177,North Channel 8.2,103763,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/30/2016 0:00,1161,North Channel 8.1,101722,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/30/2016 0:00,1161,North Channel 8.1,101723,0,Steelhead / rainbow trout,Button-up fry,25,NA,1,No,Natural,No marks or tags,NA
3/30/2016 0:00,1161,North Channel 8.1,101724,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/30/2016 0:00,1161,North Channel 8.1,101725,0,Steelhead / rainbow trout,Button-up fry,25,NA,1,No,Natural,No marks or tags,NA
3/30/2016 0:00,1161,North Channel 8.1,101726,0,Steelhead / rainbow trout,Button-up fry,28,NA,1,No,Natural,No marks or tags,NA
3/30/2016 0:00,1161,North Channel 8.1,101727,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/30/2016 0:00,1161,North Channel 8.1,101728,0,Steelhead / rainbow trout,Button-up fry,25,NA,1,No,Natural,No marks or tags,NA
3/30/2016 0:00,1161,North Channel 8.1,101729,0,Steelhead / rainbow trout,Button-up fry,30,NA,1,No,Natural,No marks or tags,NA
3/30/2016 0:00,1161,North Channel 8.1,101730,0,Steelhead / rainbow trout,Button-up fry,25,NA,1,No,Natural,No marks or tags,NA
